variant_id,title_long,product_type,handle,color,store_name
12296,Bavincis Deluxe Black And Green Edition Sunglasses,Sunglasses,bavincis-deluxe-black-and-green-edition-sunglasses,,Store_E
12297,Bavincis Deluxe Blue And Candy Blue Edition Sunglasses,Sunglasses,bavincis-deluxe-blue-and-candy-blue-edition-sunglasses,,Store_E
12298,Bavincis Fixton Black And Black Edition Sunglasses,Sunglasses,bavincis-fixton-transparent-and-candy-blue-edition-sunglasses-1,,Store_E
12299,Bavincis Fixton Black And Blue Mercury Edition Sunglasses,Sunglasses,bavincis-fixton-transparent-and-drak-blue-edition-sunglasses,,Store_E
12300,Bavincis Fixton Gold And Black Edition Sunglasses,Sunglasses,bavincis-fixton-black-and-black-gradient-edition-sunglasses,,Store_E
12301,Bavincis Fixton White And Blue Mercury Edition Sunglasses,Sunglasses,bavincis-fixton-transparent-and-candy-blue-edition-sunglasses,,Store_E
12302,Bavincis Flair Black And Black Edition Sunglasses,Sunglasses,bavincis-flair-black-and-black-sports-edition-sunglasses,,Store_E
12303,Bavincis Flair Black And Green Edition Sunglasses,Sunglasses,bavincis-flair-black-and-green-edition-sunglasses,,Store_E
12304,Bavincis Flair Black And Yellow Edition Sunglasses,Sunglasses,bavincis-flair-black-and-yellow-edition-sunglasses,,Store_E
12305,Bavincis Flair Brown And Brown Edition Sunglasses,Sunglasses,bavincis-flair-brown-and-brown-edition-sunglasses,,Store_E
12306,Bavincis Flair Brown And Yellow Edition Sunglasses,Sunglasses,bavincis-flair-brown-and-yellow-edition-sunglasses,,Store_E
12307,Bavincis Fleets Gold And Black Edition Sunglasses,Sunglasses,bavincis-fleets-gold-and-black-edition-sunglasses,,Store_E
12308,Bavincis Fleets Gold And Blue Mercury Edition Sunglasses,Sunglasses,bavincis-fleets-gold-and-blue-mercury-edition-sunglasses-1,,Store_E
12309,Bavincis Fleets Gold And Brown Gradient Edition Sunglasses,Sunglasses,bavincis-fleets-gold-and-brown-gradient-edition-sunglasses,,Store_E
12310,Bavincis Fleets Gold And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-fleets-gold-and-grey-gradient-edition-sunglasses,,Store_E
12311,Bavincis Focal Black And Gold-Black Edition Sunglasses,Sunglasses,bavincis-focal-black-and-gold-black-edition-sunglasses,,Store_E
12312,Bavincis Focal Black And Silver-Black Edition Sunglasses,Sunglasses,bavincis-focal-black-and-silver-black-edition-sunglasses,,Store_E
12313,Bavincis Focal Black And Yellow Edition Sunglasses,Sunglasses,bavincis-focal-black-and-yellow-edition-sunglasses,,Store_E
12314,Bavincis Frientopia Black And Black Edition Sunglasses,Sunglasses,bavincis-frientopia-black-and-black-edition-sunglasses,,Store_E
12315,Bavincis Gemini Black And Black Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-black-edition-sunglasses,,Store_E
12316,Bavincis Gemini Black And Black Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-black-edition-sunglasses-1,,Store_E
12317,Bavincis Gemini Black And Blue Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-blue-edition-sunglasses-1,,Store_E
12318,Bavincis Gemini Black And Green Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-green-edition-sunglasses,,Store_E
12319,Bavincis Gemini Black And White AntiRay Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-light-blue-edition-sunglasses,,Store_E
12320,Bavincis Gemini Black And Yellow Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-yellow-edition-sunglasses,,Store_E
12321,Bavincis Gemini Gold And Black Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-black-edition-sunglasses,,Store_E
12322,Bavincis Gemini Gold And Blue Gradient Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-blue-gradient-edition-sunglasses,,Store_E
12323,Bavincis Gemini Gold And Brown Gradient Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-brown-gradient-edition-sunglasses,,Store_E
12324,Bavincis Gemini Gold And Green Candy Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-green-candy-edition-sunglasses,,Store_E
12325,Bavincis Gemini Gold And Green Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-green-edition-sunglasses,,Store_E
12326,Bavincis Gemini Gold And Green Gradient Edition Sunglasses,Sunglasses,bavincis-gemini-gold-and-green-gradient-edition-sunglasses,,Store_E
12327,Bavincis Gemini Silver And Black Edition Sunglasses,Sunglasses,bavincis-gemini-silver-and-black-edition-sunglasses,,Store_E
12328,Bavincis Gemini silver and White AntiRay Edition Sunglasses,Sunglasses,bavincis-gemini-black-and-silver-light-blue-edition-sunglasses,,Store_E
12329,Bavincis Glance Gold And Grey-Yellow Gradient Edition Sunglasses,Sunglasses,bavincis-gance-gold-and-grey-yellow-gradient-edition-sunglasses,,Store_E
12330,Bavincis Glance Silver And Blue Gradient Edition Sunglasses,Sunglasses,bavincis-gance-silver-and-blue-gradient-edition-sunglasses,,Store_E
12331,Bavincis Glance Silver And Green Edition Sunglasses,Sunglasses,bavincis-gance-black-and-black-edition-sunglasses,,Store_E
12332,Bavincis Gracia Black And Black Edition Sunglasses,Sunglasses,bavincis-gracia-black-and-black-edition-sunglasses,,Store_E
12333,Bavincis Gracia Gold And Black Edition Sunglasses,Sunglasses,bavincis-gracia-gold-and-black-edition-sunglasses,,Store_E
12334,Bavincis Gracia Gold And Green Edition Sunglasses,Sunglasses,bavincis-gracia-gold-and-green-edition-sunglasses,,Store_E
12335,Bavincis Gracia Silver  And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-gracia-silver-and-grey-gradient-edition-sunglasses,,Store_E
12336,Bavincis Gracy T Brown And Gradient Brown Edition sunglasses,Sunglasses,bavincis-gracy-t-brown-and-gradient-brown-edition-sunglasses,,Store_E
12337,Bavincis Gracy T Brown And Green Edition Sunglasses,Sunglasses,bavincis-gracy-t-brown-and-green-edition-sunglasses,,Store_E
12338,Bavincis Groovi Brown And Brown Edition Sunglasses,Sunglasses,bavincis-groovi-brown-and-brown-edition-sunglasses,,Store_E
12339,Bavincis Hunter Black And Black Edition Sunglasses,Sunglasses,bavincis-hunter-gold-and-black-edition-sunglasses,,Store_E
12340,Bavincis Hunter Gold  And Black Edition Sunglasses,Sunglasses,bavincis-hunter-black-and-gold-edition-sunglasses-1,,Store_E
12341,Bavincis hunter Gold And Pink Edition Sunglasses,Sunglasses,bavincis-hunter-gold-and-pink-edition-sunglasses,,Store_E
12342,Bavincis Hunter Green And Gold Edition Sunglasses,Sunglasses,bavincis-hunter-green-and-gold-edition-sunglasses,,Store_E
12343,Bavincis hunter Silver And Black Edition Sunglasses,Sunglasses,bavincis-hunter-black-and-silver-edition-sunglasses,,Store_E
12344,Bavincis Hunter Silver And Blue Mercury Edition Sunglasses,Sunglasses,bavincis-hunter-silver-and-blue-edition-sunglasses,,Store_E
12345,Bavincis Hunter Silver And Silver Mercury Edition Sunglasses,Sunglasses,bavincis-hunter-silver-and-silver-edition-sunglasses,,Store_E
12346,Bavincis Joyce Black And Black Edition sunglasses,Sunglasses,bavincis-joyce-matt-black-and-black-edition-sunglasses,,Store_E
12347,Bavincis Joyce Rose Gold And Blue Gradient Edition sunglasses,Sunglasses,bavincis-joyce-gold-and-blue-gradient-edition-sunglasses,,Store_E
12348,Bavincis Joyce Rose Gold And Brown Gradient Edition sunglasses,Sunglasses,bavincis-joyce-brown-and-brown-gradient-edition-sunglasses-1,,Store_E
12349,Bavincis Joyce Rose Gold And Grey Gradient Edition sunglasses,Sunglasses,bavincis-joyce-rose-gold-and-grey-gradient-edition-sunglasses,,Store_E
12350,Bavincis Joyce T.Gold And Brown Edition sunglasses,Sunglasses,bavincis-joyce-t-gold-and-brown-edition-sunglasses,,Store_E
12351,Bavincis Joyce T.Gold And Green Edition sunglasses,Sunglasses,bavincis-joyce-t-gold-and-green-edition-sunglasses,,Store_E
12352,Bavincis Karma Black And Black Edition Sunglasses,Sunglasses,bavincis-karma-black-and-black-edition-sunglasses,,Store_E
12353,Bavincis Karma Black And Green Edition Sunglasses,Sunglasses,bavincis-karma-black-and-green-edition-sunglasses,,Store_E
12354,Bavincis Karma Black And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-karma-black-and-grey-gradient-edition-sunglasses,,Store_E
12355,Bavincis Karma Brown And Brown Edition Sunglasses,Sunglasses,bavincis-karma-brown-and-brown-edition-sunglasses-1,,Store_E
12356,Bavincis Kindon Gold And Black Edition Sunglasses,Sunglasses,bavincis-kindon-gold-and-black-edition-sunglasses-1,,Store_E
12357,Bavincis Kindon Gold And Blue Mercury Edition Sunglasses,Sunglasses,bavincis-kindon-gold-ant-blue-mercury-edition-sunglasses,,Store_E
12358,Bavincis Kindon Gold And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-kindon-gold-and-black-edition-sunglasses,,Store_E
12359,Bavincis Knox Black and Brown I Automatic Watch,Automatic Watch,bavincis-knox-black-and-brown-i-automatic-watch,,Store_E
12360,Bavincis Linford Black And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-linford-black-and-grey-gradient-edition-sunglasses,,Store_E
12361,Bavincis Linford Gold And Black Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-black-edition-sunglasses-1,,Store_E
12362,Bavincis Linford Gold And Blue Gradient Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-blue-gradient-edition-sunglasses,,Store_E
12363,Bavincis Linford Gold And Brown Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-brown-edition-sunglasses,,Store_E
12364,Bavincis Linford Gold And Classic Blue Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-classic-blue-edition-sunglasses,,Store_E
12365,Bavincis Linford Gold And Green Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-black-edition-sunglasses,,Store_E
12366,Bavincis Linford Gold And Green Gradient Edition Sunglasses,Sunglasses,bavincis-linford-gold-and-green-gradient-edition-sunglasses,,Store_E
12367,Bavincis Linford Silver And Black Edition Sunglasses,Sunglasses,bavincis-linford-silver-and-black-edition-sunglasses,,Store_E
12368,Bavincis Linford Silver And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-linford-silver-and-grey-gradient-edition-sunglasses,,Store_E
12369,Bavincis Majestic Gold and Brown I Automatic Watch,Automatic Watch,bavincis-majestic-gold-and-brown-i-automatic-watch,,Store_E
12370,Bavincis Marcia Black and Black I Automatic Watch,Automatic Watch,bavincis-marcia-black-and-black-i-automatic-watch,,Store_E
12371,Bavincis Marcia Rose Gold and Brown I Automatic Watch,Automatic Watch,bavincis-marcia-rose-gold-and-brown-i-automatic-watch,,Store_E
12372,Bavincis Marcia Silver and Black I Automatic Watch,Automatic Watch,bavincis-marcia-silver-and-black-i-automatic-watch,,Store_E
12373,Bavincis Master Blue And Red I Automatic Watch,Automatic Watch,bavincis-master-blue-and-red-i-automatic-watch,,Store_E
12374,Bavincis Master Gold And Blue I Automatic Watch,Automatic Watch,copy-of-bavincis-master-blue-and-gold-i-automatic-watch,,Store_E
12375,Bavincis Milano Black And Blue Gradient Edition Sunglasses,Sunglasses,bavincis-milano-black-and-blue-gradiant-edition-sunglasses,,Store_E
12376,Bavincis Milano Black And Candy Green Edition Sunglasses,Sunglasses,bavincis-milano-black-and-candy-green-edition-sunglasses-1,,Store_E
12377,Bavincis Milano Black And Day Night Edition Sunglasses,Sunglasses,bavincis-milano-black-and-day-night-edition-sunglasses,,Store_E
12378,Bavincis Milano Black And Green Edition Sunglasses,Sunglasses,bavincis-milano-black-and-green-edition-sunglasses,,Store_E
12379,Bavincis Milano Black And Green Gradient Edition Sunglasses,Sunglasses,bavincis-milano-black-and-candy-green-edition-sunglasses,,Store_E
12380,Bavincis Milano Black And Yellow Edition Sunglasses,Sunglasses,bavincis-milano-black-and-yellow-edition-sunglasses-1,,Store_E
12381,Bavincis Milano Brown And Brown Edition Sunglasses,Sunglasses,bavincis-rockford-brown-and-brown-edition-sunglasses,,Store_E
12382,Bavincis Milano Glossy Black And Black Edition Sunglasses,Sunglasses,bavincis-milano-glossy-black-and-black-edition-sunglasses,,Store_E
12383,Bavincis Milgaus Gold And Black I Automatic Watch,Automatic Watch,bavincis-milgaus-gold-and-black-i-automatic-watch,,Store_E
12384,Bavincis Milgaus Silver And Blue I Automatic Watch,Automatic Watch,bavincis-milgaus-silver-and-blue-i-automatic-watch,,Store_E
12385,Bavincis Miller Black And Blue Edition sunglasses,Sunglasses,bavincis-miller-black-and-blue-edition-sunglasses,,Store_E
12386,Bavincis Miller Black And Blue Gradient Edition sunglasses,Sunglasses,bavincis-miller-black-and-blue-gradiant-edition-sunglasses,,Store_E
12387,Bavincis Miller Black And Gradient Black Edition sunglasses,Sunglasses,bavincis-miller-black-and-gradient-black-edition-sunglasses,,Store_E
12388,Bavincis Miller Black And Green Gradient Edition sunglasses,Sunglasses,bavincis-miller-black-and-green-gradiant-edition-sunglasses,,Store_E
12389,Bavincis Miller Black And Yellow Edition Sunglasses,Sunglasses,bavincis-miller-black-and-yellow-edition-sunglasses,,Store_E
12390,Bavincis Moonaut Gold And Blue I Automatic Watch,Automatic Watch,bavincis-moonaut-gold-and-blue-i-automatic-watchbavincis-moonaut-gold-and-blue-i-automatic-watch,,Store_E
12391,Bavincis Moonaut Gold And Gold I Automatic Watch,Automatic Watch,bavincis-moonaut-gold-and-gold-i-automatic-watch,,Store_E
12392,Bavincis Paxon Black And Black Edition Sunglasses,Sunglasses,bavincis-paxon-black-and-black-edition-sunglasses,,Store_E
12393,Bavincis Rebel Black And Blue Edition Sunglasses,Sunglasses,bavincis-rebel-black-and-blue-edition-sunglasses,,Store_E
12394,Bavincis Rebel Black And Green Edition Sunglasses,Sunglasses,bavincis-rebel-black-and-green-edition-sunglasses,,Store_E
12395,Bavincis Rebel Black And Yellow Edition Sunglasses,Sunglasses,bavincis-rebel-black-and-yellow-edition-sunglasses,,Store_E
12396,Bavincis Rebel Brown And Brown Edition Sunglasses,Sunglasses,bavincis-rebel-brown-and-brown-edition-sunglasses,,Store_E
12397,Bavincis Rebel Glossy Black And Black Edition Sunglasses,Sunglasses,bavincis-rebel-glossy-black-and-black-edition-sunglasses,,Store_E
12398,Bavincis Rebel Matt Black And Black Edition Sunglasses,Sunglasses,bavincis-rebel-matt-black-and-black-edition-sunglasses,,Store_E
12399,Bavincis Rockford Brown And Brown Edition Sunglasses,Sunglasses,bavincis-rockford-brown-and-brown-edition-sunglasses-1,,Store_E
12400,Bavincis Rockford Glossy Black And Black Edition sunglasses,Sunglasses,bavincis-rockford-glossy-black-and-black-edition-sunglasses,,Store_E
12401,Bavincis Sparkle Black And Green Gradient Edition Sunglasses,Sunglasses,copy-of-bavincis-sparkle-gold-and-blue-gradient-edition-sunglasses,,Store_E
12402,Bavincis Sparkle Black And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-sparkle-black-and-grey-gradient-edition-sunglasses-1,,Store_E
12403,Bavincis Sparkle Gold And Black Edition Sunglasses,Sunglasses,bavincis-sparkle-gold-and-black-edition-sunglasses,,Store_E
12404,Bavincis Sparkle Gold And Blue Gradient Edition Sunglasses,Sunglasses,bavincis-sparkle-gold-and-blue-gradient-edition-sunglasses,,Store_E
12405,Bavincis Sparkle Gold And Green Edition Sunglasses,Sunglasses,bavincis-sparkle-gold-and-green-edition-sunglasses,,Store_E
12406,Bavincis Sparkle Silver And Grey Gradient Edition Sunglasses,Sunglasses,bavincis-sparkle-black-and-grey-gradient-edition-sunglasses,,Store_E
12407,Bavincis Spectral Gold And Gray Gradient Edition Sunglasses,Sunglasses,bavincis-spectral-gold-and-gray-gradient-edition-sunglasses,,Store_E
12408,Bavincis Spencer Black And Black Edition sunglasses,Sunglasses,bavincis-spencer-black-and-black-edition-sunglasses,,Store_E
12409,Bavincis Spencer Gold And Black Edition sunglasses,Sunglasses,bavincis-spencer-black-and-gold-edition-sunglasses,,Store_E
12410,Bavincis Stanly D11 Black and Black Edition Sunglasses,Sunglasses,bavincis-stanly-d11-black-and-black-edition-sunglasses,,Store_E
12411,Bavincis Stanly D11 Black And Green Edition sunglasses,Sunglasses,bavincis-stanly-d11-black-and-green-edition-sunglasses,,Store_E
12412,Bavincis Stanly D11 Brown And Brown Edition Sunglasses,Sunglasses,bavincis-stanly-d11-gold-and-gray-gradient-edition-sunglasses,,Store_E
12413,Bavincis Stanly D11 Gold And Black Edition Sunglasses,Sunglasses,bavincis-stanly-d11-gold-and-black-edition-sunglasses,,Store_E
12414,Bavincis Stanly D11 Gold And Brown Edition Sunglasses,Sunglasses,bavincis-stanly-d11-gold-and-brown-edition-sunglasses,,Store_E
12415,Bavincis Stanly D11 Gold And Gradient Blue Edition Sunglasses,Sunglasses,bavincis-stanly-d11-gold-and-gradient-blue-edition-sunglasses,,Store_E
12416,Bavincis Stanly D11 Gold And Gray Gradient Edition Sunglasses,Sunglasses,copy-of-bavincis-stanly-d11-gold-and-green-gradient-edition-sunglasses,,Store_E
12417,Bavincis Stanly D11 Gold and Green Edition Sunglasses,Sunglasses,bavincis-stanly-d11-gold-and-green-edition-sunglasses,,Store_E
12418,Bavincis Stanly D11 Gold And Green Gradient Edition Sunglasses,Sunglasses,bavincis-stanly-d11-silver-and-gray-gradient-edition-sunglasses,,Store_E
12419,Bavincis Stanly D11 Silver And Gray Gradient Edition Sunglasses,Sunglasses,bavincis-stanly-d11-silver-and-black-gradient-edition-sunglasses,,Store_E
12420,Bavincis Stanly D11 Silver And White Antiray Edition Sunglasses,Sunglasses,bavincis-stanly-d11-silver-and-white-antiray-edition-sunglasses,,Store_E
12421,Bavincis The Bond Glossy Black And Black Edition Sunglasses,Sunglasses,bavincis-the-bond-glossy-black-and-black-edition-sunglasses,,Store_E
12422,Bavincis The Bond Gold And Aqua Green Edition sunglasses,Sunglasses,bavincis-the-bond-gold-and-aqua-green-edition-sunglasses,,Store_E
12423,Bavincis The Bond Gold And Black Edition Sunglasses,Sunglasses,bavincis-the-bond-gold-and-black-edition-sunglasses,,Store_E
12424,Bavincis The Bond Gold And Green Edition Sunglasses,Sunglasses,bavincis-the-bond-gold-and-green-edition-sunglasses,,Store_E
